,horse_id
9506,190793
9507,28781
9508,98207
9509,66880
9510,10084
9511,118603
9512,70417
9513,281325
9514,128705
9515,120535
9516,171870
9517,281938
9518,53860
9519,115761
9520,139679
9521,281915
9522,473694
9523,125312
9524,154940
9525,155448
9526,189828
9527,511113
9528,501760
9529,13951
9530,470005
9531,390004
9532,35241
9533,496603
9534,434368
9535,434661
9536,441896
9537,452769
9538,510992
9539,153525
9540,388885
9541,33012
9542,503500
9543,510255
9544,459783
9545,153525
9546,28636
9547,383970
9548,514946
9549,514967
9550,514948
9551,514945
9552,93050
9553,418353
9554,159591
9555,409432
9556,515064
9557,208029
9558,374702
9559,107138
9560,214067
9561,440295
9562,514819
9563,515064
9564,2432
9565,418227
9566,85510
9567,322123
9568,306210
9569,305896
9570,447519
9571,482462
9572,155448
9573,113046
9574,112545
9575,102635
9576,95033
9577,85512
9578,80125
9579,75131
9580,66903
9581,35279
9582,6257
9583,50595
9584,139882
9585,86179
9586,388885
9587,64760
9588,202365
9589,60753
9590,181326
9591,354844
9592,506430
9593,485972
9594,168834
9595,394372
9596,11346
9597,303954
9598,410059
9599,418056
9600,184007
9601,122207
9602,450723
9603,487393
9604,26606
9605,501215
9606,40987
9607,191847
9608,169606
9609,169604
9610,191846
9611,191834
9612,16492
9613,104986
9614,191835
9615,156375
9616,466882
9617,179052
9618,433186
9619,1098
9620,442641
9621,408608
9622,505166
9623,483663
9624,490160
9625,501
9626,5878
9627,479271
9628,209052
9629,434111
9630,16082
9631,12134
9632,489249
9633,77850
9634,397543
9635,78280
9636,502903
9637,97188
9638,92315
9639,78367
9640,82900
9641,107138
9642,35713
9643,59568
9644,159503
9645,182975
9646,82535
9647,90650
9648,387637
9649,172130
9650,513059
9651,481290
9652,72918
9653,467317
9654,451773
9655,482202
9656,29820
9657,23476
9658,487786
9659,498853
9660,452644
9661,462359
9662,6754
9663,360950
9664,461716
9665,406787
9666,147693
9667,102491
9668,31414
9669,22094
9670,14663
9671,437629
9672,348521
9673,415024
9674,485972
9675,22028
9676,457003
9677,441210
9678,432905
9679,421831
9680,418237
9681,410212
9682,397543
9683,397297
9684,379977
9685,378053
9686,341203
9687,29355
9688,205402
9689,246052
9690,186464
9691,182724
9692,174493
9693,17175
9694,162858
9695,160391
9696,141487
9697,106601
9698,504768
9699,114831
9700,29820
9701,70364
9702,36622
9703,16597
9704,508647
9705,25487
9706,483404
9707,320976
9708,215751
9709,217217
9710,497471
9711,433186
9712,122771
9713,176998
9714,461726
9715,390670
9716,488067
9717,426228
9718,398886
9719,493641
9720,187643
9721,26544
9722,107280
9723,24232
9724,1984
9725,1646
9726,3946
9727,159324
9728,91755
9729,15032
9730,17175
9731,455713
9732,435784
9733,465077
9734,481110
9735,2245
9736,6823
9737,2245
9738,210411
9739,130681
9740,38632
9741,97188
9742,502420
9743,152506
9744,351111
9745,349037
9746,61570
9747,145310
9748,418201
9749,429859
9750,12197
9751,320357
9752,461649
9753,209583
9754,158858
9755,420969
9756,472804
9757,29004
9758,421440
9759,447082
9760,420969
9761,478880
9762,487860
9763,21203
9764,426412
9765,13645
9766,399907
9767,409296
9768,484785
9769,503763
9770,409317
9771,458359
9772,482511
9773,511206
9774,511727
9775,511752
9776,512130
9777,511737
9778,507003
9779,507001
9780,491398
9781,6412
9782,490160
9783,3234
9784,502937
9785,13786
9786,507208
9787,511729
9788,511738
9789,457204
9790,482462
9791,496432
9792,397506
9793,408561
9794,147693
9795,497471
9796,388885
9797,197420
9798,355181
9799,432573
9800,18466
9801,62792
9802,93050
9803,194706
9804,211819
9805,348521
9806,375986
9807,386789
9808,388969
9809,418460
9810,433306
9811,441498
9812,403130
9813,450931
9814,453998
9815,458552
9816,472402
9817,479815
9818,479884
9819,2432
9820,481110
9821,485807
9822,486614
9823,488067
9824,513644
9825,502260
9826,109923
9827,418353
9828,94066
9829,79632
9830,103202
9831,439837
9832,121730
9833,149390
9834,86838
9835,159789
9836,148670
9837,45569
9838,440069
9839,145450
9840,162856
9841,503062
9842,112325
9843,396618
9844,484950
9845,119288
9846,12073
9847,91755
9848,514144
9849,471029
9850,512099
9851,394372
9852,504812
9853,183900
9854,500405
9855,500210
9856,488693
9857,488369
9858,489341
9859,134485
9860,481917
9861,373494
9862,477353
9863,491548
9864,460661
9865,479994
9866,445166
9867,26538
9868,437065
9869,438822
9870,458524
9871,347389
9872,347391
9873,347382
9874,162771
9875,388300
9876,1844
9877,457198
9878,510255
9879,27083
9880,191393
9881,159591
9882,558
9883,508765
9884,6516
9885,165706
9886,209758
9887,99027
9888,187253
9889,74433
9890,471466
9891,437629
9892,420111
9893,479788
9894,378359
9895,508431
9896,471597
9897,418948
9898,416755
9899,209052
9900,145450
9901,421940
9902,13348
9903,146683
9904,28636
9905,7184
9906,450101
9907,7185
9908,9208
9909,77824
9910,52016
9911,186316
9912,387261
9913,434445
9914,472804
9915,382604
9916,459783
9917,511728
9918,383452
9919,208099
9920,500205
9921,495883
9922,467535
9923,215267
9924,399106
9925,208029
9926,6573
9927,159324
9928,200249
9929,434589
9930,476329
9931,46823
9932,449720
9933,451066
9934,3947
9935,150798
9936,407427
9937,14218
9938,502564
9939,208946
9940,433048
9941,424401
9942,203140
9943,56938
9944,491029
9945,393031
9946,484950
9947,29735
9948,436191
9949,29735
9950,493521
9951,443986
9952,371105
9953,411422
9954,467603
9955,467604
9956,401428
9957,182647
9958,61455
9959,480758
9960,6651
9961,511670
9962,6516
9963,514194
9964,28750
9965,30053
9966,169598
9967,195630
9968,489444
9969,462293
9970,514286
9971,393031
9972,495161
9973,490706
9974,439730
9975,447968
9976,514310
9977,364942
9978,141116
9979,443429
9980,435597
9981,413032
9982,460375
9983,56938
9984,473517
9985,214067
9986,209758
9987,353125
9988,367954
9989,374702
9990,383970
9991,381941
9992,451773
9993,353811
9994,468513
9995,467197
9996,358614
9997,505002
9998,130875
9999,38644
